date,SYN01,SYN02,SYN03,SYN04,SYN05,SYN06,SYN07,SYN08,SYN09,SYN10,SYN11,SYN12
2016-05-09,118.5566371375,140.2120276699,27.1590391088,282.7505458976,42.8700268000,418.7231439444,87.7713368090,99.8810205081,95.2352562375,185.8447005785,110.2990384926,174.7569267187
2016-05-10,118.8050284460,138.1944374348,27.3765788808,286.8266538212,42.0284835680,414.9527816056,88.2477417944,100.6179363887,91.9399564625,186.1972273190,108.5608534225,172.3359665207
2016-05-11,121.2843516680,138.6303456136,27.5179373337,282.4054545396,41.5510384427,414.6994047981,86.6769249853,98.6249291676,91.8754990419,187.1262838138,108.6474836255,173.5360575280
2016-05-12,122.7852849202,137.8466945211,27.3930193995,284.5032395257,39.7302036718,420.5984668045,88.2711778309,98.6736339864,91.3585081384,188.7368530673,109.9894736616,167.8765344357
2016-05-13,121.1152188053,138.7680033781,26.9401021514,293.4466582302,41.0125062881,429.1759285531,86.5062147068,97.6620854037,90.5982255064,189.2301911830,107.1057643007,170.2920790787
2016-05-16,120.6193209640,140.4346060054,26.5750284424,287.4125452608,40.5909938300,426.6517585844,87.4239492039,96.1359897780,89.4150896030,189.4113257706,107.5910997965,177.9934910081
2016-05-17,118.3891807511,141.2068547117,26.7451979746,292.4507164351,40.8918247161,418.8453663188,90.1711077533,99.7265793754,91.1303715122,187.3143311114,109.6706654397,174.4695068486
2016-05-18,115.9532127946,138.0840090371,26.8617294171,292.0873563144,40.7282689463,430.1112076269,91.7087132911,100.1848980401,92.4980274197,184.6065527920,109.0310368536,172.3419346726
2016-05-19,117.1286775334,139.9901618363,26.6689482283,281.6632635824,41.3780925270,431.2980739720,93.3208583297,102.9517124014,93.4682229692,185.6639686240,107.0929048477,172.5820715501
2016-05-20,113.8032316326,140.3655718896,26.9722436833,281.2791913377,41.9448856177,430.3106775115,98.0158118782,101.3377372412,93.2407283173,184.0337540932,110.4793076499,176.7888943364
2016-05-23,114.8648650111,138.7929028760,26.5232988508,289.4436405896,41.3018139373,432.4204141215,97.5197086968,102.0995321962,93.1679367047,186.7490131425,110.6038764011,175.2825308456
2016-05-24,116.8883030113,137.6269579105,26.8544200014,278.6943166896,41.6384218453,429.9554160043,97.1551990434,101.3904841814,94.7395853089,185.3753379422,113.6224244938,182.6378785975
2016-05-25,117.6421526390,140.3232597750,27.3471228918,272.5750502474,41.6456929462,424.2637835082,97.2299267145,101.8437674654,92.8208343068,186.2054627490,113.4710939210,184.3851688420
2016-05-26,117.5186559890,135.0615809942,27.7667892827,276.1446009210,41.5685801167,430.9130335581,97.0759560153,103.0419225050,91.0081451609,184.2356059766,115.1003346341,183.9020623733
2016-05-27,116.2390200851,133.8505947388,27.9921872201,280.5371254300,41.8258483190,445.5783149427,97.7586842508,106.4213056555,89.3150125714,184.4400977583,116.8821897769,186.2579058291
2016-05-30,116.1357623918,133.4035994719,27.8871477291,275.6943647954,42.0966624215,446.4324013592,97.0361224428,107.9852748787,87.6708259995,183.5745177292,118.5945532018,180.1371327430
2016-05-31,117.5445915456,136.9199049282,28.2912583428,281.9848929244,41.4167722852,447.5298552823,98.7331325548,107.6142246209,86.4541832559,182.8503812737,117.5527371840,176.8385618838
2016-06-01,117.6170650530,136.0920294081,27.6522424626,286.2362662598,41.2795724350,445.9616900469,99.3874067375,108.6703735176,87.2751653062,186.3620522491,115.4094968452,174.1629657674
2016-06-02,117.0876156183,137.1762877452,27.7871375915,286.6087304481,40.1236225382,442.6289534545,98.9384000178,109.0513238066,89.0979484279,186.6549296899,114.9527350164,177.7996486797
2016-06-03,117.4309658016,139.7116079223,27.9742652410,297.9291178481,40.8251078615,437.2813740899,98.3640997873,109.1635975238,89.3591899853,189.9835211961,118.1743672349,176.1587922118
2016-06-06,117.3503529491,137.0029775757,28.2613514516,301.7149700792,41.8165817597,434.5040601780,97.4721281149,108.5270085847,89.7152317803,190.6191424178,117.3091339421,174.5440397009
2016-06-07,119.6012933847,137.5058829354,28.7751931004,299.9662666133,41.7884834411,437.2035231999,96.0333867643,107.3180483367,91.5989615997,186.9302086314,118.5488428658,176.5496146503
2016-06-08,120.5266409975,138.5504993011,29.4260499290,304.5328398003,41.6315813794,440.3520205485,94.0792777047,106.4715027630,92.6794221846,184.4555867682,119.1075853701,175.4498715275
2016-06-09,122.6393520626,139.9831697349,29.8799157891,313.7685129063,40.6276054530,439.1799102981,94.6365550133,107.0462045113,92.8182574747,184.3378829803,115.6004326045,175.6952038033
2016-06-10,123.3021303485,137.6175833231,29.9583124490,313.6206637957,40.5908257540,432.4468527721,93.6914802098,107.6531209917,94.4869484375,183.1221092123,116.9755366067,172.9602994055
2016-06-13,121.3874282952,139.3724157261,30.4641222875,318.3303216728,40.6254441668,436.7308596913,94.3991977008,106.8576005077,94.7908738532,183.4516398145,116.6257487304,168.9451322745
2016-06-14,120.5868890460,142.3774552988,30.3103831442,315.9500395225,39.9660635854,440.8828770249,92.4442273540,109.5142116536,95.4391567190,181.2537442341,115.9017510206,167.1609941456
2016-06-15,123.0803698510,145.7772706286,31.1517003161,308.9454763979,40.0972310273,443.4995232164,94.3491815552,107.8633071059,95.0365908961,184.1589040744,119.3668101014,171.4276606496
2016-06-16,122.8494118970,143.1899454037,31.5415504687,310.8554270202,40.2904352944,442.4573401296,92.6675342104,108.6724330117,94.0819274237,184.1091234731,123.6354268410,170.4547532172
2016-06-17,122.0418997231,148.0130408845,31.6274346862,300.7871142188,39.2456602430,439.6655410627,93.5720072082,107.7608551899,92.6094942791,181.2627851838,120.7390419611,172.0746913612
2016-06-20,122.9743792508,149.1967962403,31.9099697735,305.3699516028,38.5199403308,428.5690987109,92.4436125910,108.6149955546,91.9206277549,182.8732303405,119.6768858452,170.0735301918
2016-06-21,123.6896753837,147.4964226203,32.4067904612,320.6654340197,38.7357270982,439.6220313139,89.2127915800,109.2075419010,90.4937842669,182.6337859041,122.0084673991,163.4742317918
2016-06-22,123.3187069794,147.0664454576,32.9650437584,324.3717048226,39.3080825645,439.5903216518,90.8631602314,106.6458833002,92.0373643086,178.1224263198,121.6340288944,159.9469255096
2016-06-23,123.4903750854,150.0883588859,32.7919063554,328.5150305726,41.0248927015,429.1258678472,88.1036725065,104.3199862641,90.6914343297,174.4546541022,124.1065189224,154.5962823388
2016-06-24,122.6653837450,150.5995567447,32.2063038508,325.5253044754,41.3275255319,421.5684589492,88.8442996396,103.5986005980,89.3532107471,174.7525784501,122.8724903874,156.3972097978
2016-06-27,120.5302739987,153.7616994941,32.6527806170,327.9102912959,41.4783795154,422.2197690435,87.8826129103,104.7414680486,90.3134906129,175.8746393309,119.7633253176,156.6580307837
2016-06-28,122.0794719304,152.1363018134,32.6532133970,336.0440036641,41.4658745947,421.7453321946,87.8109236179,104.5230175352,90.6088604720,176.4680347472,120.2651295306,155.3216770892
2016-06-29,120.0592920611,154.2571783725,32.5483743955,326.2720119621,41.9330462215,419.1637563296,88.3832543208,108.2304904684,90.2690947076,175.6213566292,116.8173024519,158.5665092791
2016-06-30,118.7143044129,154.2608940151,31.6133201734,320.9709628684,41.9181817429,427.4612850284,85.4772204495,110.0582009593,89.7230533648,176.9426591667,114.2731668385,158.8070865060
2016-07-01,116.3858380954,153.0365933110,31.8725498172,314.0198633359,42.4255857044,422.5012382497,86.0353613042,113.0532803327,90.8211278134,180.7475837270,113.0468681953,156.0291917791
2016-07-04,115.2270692449,152.6625623395,31.9556572529,319.6075994046,43.6076112681,429.2152818672,84.1790986030,113.4169500514,90.4101227243,178.8600508781,113.4650780006,157.5237331569
2016-07-05,116.1378602167,153.4591980456,31.9708532933,319.9783140762,43.7345055468,431.2151508968,83.4435786288,113.5984351061,90.5599727307,177.6017179362,113.0733068134,163.7126881341
2016-07-06,115.5253536565,154.6349879765,32.3685814577,310.9734914389,44.8639882190,426.6778336956,84.3832626269,118.7003157984,89.5452682143,177.6315258038,114.6644454945,162.1438429801
2016-07-07,114.8174539718,154.6410594912,32.3264704248,316.9597206298,44.2611665684,431.7892347673,83.2887601839,119.2219876886,90.1301981450,176.0480430854,115.8458335192,158.5401409651
2016-07-08,115.7697120289,157.8653439705,32.1654541594,319.8469503281,44.5754057125,436.9682028741,81.8452375688,120.7335586244,88.9891476903,176.6085841699,119.7396648785,152.2669966272
2016-07-11,112.4377107215,161.1327991488,31.5969392050,311.1205654320,44.2675570350,432.6352017475,80.3331061174,123.5748553659,89.8917435861,175.1571151967,119.8800110420,155.1673035988
2016-07-12,111.5236827402,164.9482568005,31.7342303353,310.1946853970,44.6430544290,431.0075773435,81.1284238712,124.5024328514,91.7980926402,173.8897246472,120.6566529532,156.8410946858
2016-07-13,111.6594544607,166.8146534332,32.1659493153,306.7286844930,44.6078277452,445.4697113384,81.9678097463,123.6722004309,91.8540833323,173.3231885105,122.5373285221,157.0372136250
2016-07-14,111.2175854772,171.4108613491,32.1688543194,309.2084216075,44.6255503665,449.2136102882,82.4637320108,123.7630264975,94.9285000126,173.5816246062,123.3906040460,157.7442829207
2016-07-15,108.3418957675,169.8033637636,32.1887373823,300.7245088238,44.6776077328,440.9878919665,82.9666658465,125.7068421331,93.0228555480,172.2989984502,122.2217925025,158.5819215216
2016-07-18,111.5874976167,168.3059256472,32.1563490981,295.9859684990,45.2404963313,451.2975862402,84.3300709289,126.1968177879,92.4046125793,173.2276964084,122.8148899129,158.8237397666
2016-07-19,110.6017446723,168.9949005147,32.1799888094,298.0243508136,44.9890121482,445.1525860682,86.2946302236,128.1836249393,90.1802815746,171.2467643426,124.2584726438,159.3240129064
2016-07-20,107.7717727567,166.8098318576,31.8283047320,295.2169479751,45.2021986922,447.7971988136,85.5409524019,129.0492641558,92.0163319191,171.3267277793,124.9307153984,160.7821297759
2016-07-21,108.1378122375,164.9894855744,32.3297204806,299.9342249475,45.0325283625,441.8087978972,86.1296204152,128.5666774899,91.0298265628,170.2095083962,127.1192907141,157.6732362138
2016-07-22,106.3947794130,163.9024971769,32.4011788810,290.8052209558,45.5984534590,446.9691568653,84.6484316826,128.9089656029,90.4381262328,167.6146173514,124.3415313751,156.8205985989
2016-07-25,105.5000917496,165.3923892714,32.0930194714,294.3146026667,45.1052118148,446.7601178651,84.4073815181,128.1507014884,90.1260319576,169.1539760572,122.8437117126,159.4320369071
2016-07-26,104.4979483860,167.8645149679,32.1740999726,288.8812888953,44.6580280146,449.2494815059,87.6784535105,130.3267889762,90.3894829823,168.4637019028,122.7638327424,162.6102790013
2016-07-27,105.0753756448,165.3300742153,33.1989440455,286.6092375759,44.8543585748,433.2676523937,87.7782506945,128.8994578399,89.4068863941,170.1107778778,121.2387700837,167.4747729438
2016-07-28,105.3903613562,166.7083635427,32.6653625564,287.4457753543,44.7909161279,438.6545605333,84.8220777328,127.4288749011,91.3903814822,172.3940494652,124.9031307231,167.6132770221
2016-07-29,105.5606994259,170.5767296839,33.1717869107,291.2541095448,44.5713660947,427.4738283923,85.7177935757,125.0886518104,93.8807970911,172.3518282094,120.5495538316,169.6786710419
2016-08-01,104.4350677589,168.0255512607,32.5621940037,295.5256952049,44.3021329151,418.5440432411,85.7854128305,122.0092357114,94.2500234145,175.4669621065,118.8404326524,163.3019702188
2016-08-02,105.4805331264,169.5070599836,32.7776217607,294.5730551892,45.7011567572,416.8908667713,83.8735242415,123.6387174011,95.9052988420,173.7809006474,120.4191836128,156.4700781745
2016-08-03,104.8232984388,169.7340148669,33.0529585493,287.8937028648,46.4452256335,411.0852443597,82.0197094475,121.5800764978,97.6486377579,172.2488069510,118.6837823135,157.5356451743
2016-08-04,103.8754758142,166.3352088545,33.2321918770,288.5933935007,45.9789058109,413.3130141508,81.9573132135,122.8489485775,97.7502531018,173.5137188459,117.8262308148,162.9304215987
2016-08-05,106.2468796922,166.3322054190,33.2371957144,282.6046613870,45.7669750829,403.6317358371,84.5032810353,128.6630301395,97.9512455686,172.4526167070,119.4622653416,163.3724985949
2016-08-08,107.0772519598,168.8885943967,33.5528094256,291.3403100660,44.7915541336,400.3205197806,83.5133934281,129.2832651154,99.4620648390,168.2054694253,119.0999062536,159.8909269686
2016-08-09,106.2649758384,166.7324431441,33.7301897747,304.1052870617,43.9178034032,396.6508438905,81.1614598719,127.1614243933,96.6854671094,168.1130972685,117.9609558440,164.3007477547
2016-08-10,106.5266584443,164.6346065588,33.9448606005,302.0291955364,43.9717784829,396.0368466387,80.2433375084,127.0406591417,97.5189516668,167.3206760349,120.1049809308,166.5535563200
2016-08-11,108.1849819011,163.2086623246,33.7794735972,301.2965694773,43.3200893755,399.1242200278,79.5053154161,130.9718930320,99.4875083405,166.4188553841,120.7938439436,167.5491217455
2016-08-12,105.5549497617,162.6628039702,33.0744943565,297.1431692735,42.3757924694,396.0258235415,77.8561748158,126.7762512846,97.0546043248,168.4328157366,123.7087858907,164.5570345052
2016-08-15,106.4338082634,163.2357268923,32.8760346207,291.5349317817,43.0626122342,401.2104900552,77.4224469217,127.0065995230,97.0014608653,171.9056912830,123.0677037572,165.4022480359
2016-08-16,107.7923082800,165.4849638377,32.8210133404,291.1560704597,41.9219370052,401.6263758247,78.7213199690,126.9659618409,95.6298950030,171.0542516441,123.2156993952,166.6174649779
2016-08-17,108.1882383571,164.0052142335,32.9626569114,290.1658751832,41.8272494763,404.9658370813,79.0471064178,129.3944978262,95.7993124128,168.8519175702,121.9476512073,172.2087811793
2016-08-18,106.6383742276,163.0092508194,33.1281721648,292.6576794296,42.2914187655,395.3636598725,78.2622217291,129.3999977378,97.4720631032,166.2578900603,122.5250164344,170.8084300000
2016-08-19,106.5220622269,163.2268520355,32.7041057912,285.7424437942,42.6496045072,393.3462028341,78.9617765528,130.1839696040,97.3539345467,165.9545381417,121.3774137054,170.9069150430
2016-08-22,106.5979061736,162.4055393859,32.0611598705,293.4007408404,41.9698892937,400.3845617978,80.5270548312,131.6336612446,97.9441310823,165.0062501489,119.7072777545,174.6958477718
2016-08-23,106.4972046748,162.4523228802,32.4388414202,292.3573924349,41.3437881037,397.1273586281,77.7131404882,133.1028231675,99.3266853745,167.3836024259,118.8172398306,174.9941320274
2016-08-24,108.9438829270,165.7671219969,32.8676016973,288.5511136336,42.3137802191,391.7353070695,77.8679752037,134.1859566921,99.6492387595,168.9679306071,117.3369174765,169.7364063224
2016-08-25,108.5276620470,163.9703461142,33.4113959000,299.0683488749,42.5493125036,392.2409741697,79.4855686174,133.5889041671,97.2226734422,167.7217218508,116.8353575285,173.6853070838
2016-08-26,105.9284369977,162.7711099198,33.5923788978,304.7682051310,43.5439379776,387.8445422210,78.7874971572,137.5818138836,97.7736225273,166.4284035300,117.4677269883,173.4548624473
2016-08-29,108.2394366937,162.3107230790,33.3066002784,302.0422789274,43.7008317982,389.3376634961,79.9289265774,138.2933992145,100.1704298280,167.7415057052,119.3912621147,173.7187294809
2016-08-30,109.9507777025,167.1949431161,32.7515779067,304.4038216302,42.9245850613,388.6693318318,78.8330225088,137.8420208097,101.5835036506,167.5482057827,118.6100720885,171.5405248662
2016-08-31,110.4018146905,168.5671939502,32.4870573653,307.3145915311,41.9183670165,385.3176949387,79.8260770530,135.6213662043,104.2999336403,165.1777341213,115.5328329313,169.3240583386
2016-09-01,111.6661457301,170.6358392245,33.0179165187,309.6835308535,42.8343743883,390.9932384876,81.2433872530,130.0990399785,104.8049234558,167.0624332972,114.6735157167,175.2965929888
2016-09-02,114.1831223874,170.5111174528,33.0165599254,316.0035460036,42.6620009755,394.6694694590,81.6525019764,129.4041522815,106.0299449854,171.5830139545,114.4396966369,180.0345673486
2016-09-05,115.7848474932,170.0764105714,33.7006005510,311.8094321875,42.4149071759,381.5156924347,79.9471411941,129.4786648058,103.5182764553,171.0139776863,114.8682396780,181.8350434738
2016-09-06,115.7005937787,171.4858840685,33.4536124435,313.5181485701,40.9075459314,383.7722591714,81.8606632439,133.4192843923,102.3620484802,171.5775483267,114.9550651342,179.1659895574
2016-09-07,114.6743569774,171.3221567119,33.8477542868,320.0684224941,41.4403861010,371.3886521028,81.9264971126,128.6287744278,102.4256743203,171.1618820615,114.5658810959,173.4067569952
